customer_id,active_user_pct,login_days_30d,feature_adoption_pct,usage_trend_pct
CUST-101295,74.2,17,89.4,-13.1
CUST-101296,41.5,26,85.5,24.6
CUST-101297,65.1,1,74.6,-32.9
CUST-101298,63.9,5,4.1,-11.9
CUST-101299,70.8,11,37.1,-1.4
CUST-101300,85.2,15,35.8,-2.5
CUST-101301,92.2,10,82.9,3.5
CUST-101302,98.1,20,57.2,3.4
CUST-101303,55.4,25,73.9,3.4
CUST-101304,53.5,6,100.0,5.1
CUST-101305,85.7,29,84.8,-8.4
CUST-101306,74.9,8,67.3,-30.1
CUST-101307,74.2,19,81.5,21.7
CUST-101308,85.9,10,100.0,-20.0
CUST-101309,70.8,22,77.9,-23.8
CUST-101310,73.9,17,68.5,-13.5
CUST-101311,49.0,14,93.4,22.9
CUST-101312,82.0,15,44.0,-7.8
CUST-101313,69.9,18,42.5,-12.3
CUST-101314,77.1,10,61.5,-24.1
CUST-101315,46.5,26,49.1,3.6
CUST-101316,66.7,14,82.0,0.5
CUST-101317,79.2,19,71.6,15.1
CUST-101318,85.6,20,49.6,-44.5
CUST-101319,67.2,11,75.8,25.7
CUST-101320,88.8,18,79.1,41.5
CUST-101321,34.7,3,63.5,-10.1
CUST-101322,72.1,1,63.2,13.1
CUST-101323,64.4,22,56.1,-44.7
CUST-101324,53.7,22,50.1,-8.2
CUST-101325,52.1,13,97.4,-9.8
CUST-101326,73.5,22,64.7,-8.7
CUST-101327,82.7,14,80.5,-11.1
CUST-101328,100.0,28,73.4,7.1
CUST-101329,50.4,14,100.0,-7.3
CUST-101330,77.7,7,67.5,34.1
CUST-101331,67.9,15,67.0,-3.2
CUST-101332,62.8,5,56.6,-8.2
CUST-101333,94.5,9,88.1,-6.5
CUST-101334,64.0,18,62.1,29.0
CUST-101335,91.8,12,100.0,35.3
CUST-101336,95.7,1,56.1,-3.4
CUST-101337,76.4,22,46.7,-4.8
CUST-101338,62.7,28,80.9,-15.0
CUST-101339,61.8,17,100.0,36.4
CUST-101340,93.2,6,59.0,39.5
CUST-101341,80.5,28,62.4,-11.7
CUST-101342,83.7,15,77.4,-19.3
CUST-101343,73.1,10,52.0,-16.4
CUST-101344,50.9,16,61.1,11.6
CUST-101345,39.6,20,59.5,13.9
CUST-101346,60.0,24,86.4,29.6
CUST-101347,59.8,6,61.3,-10.8
CUST-101348,86.8,25,47.8,-10.9
CUST-101349,81.4,23,47.4,34.0
CUST-101350,41.3,11,66.2,14.8
CUST-101351,68.3,8,99.1,-16.7
CUST-101352,74.2,16,63.2,-4.7
CUST-101353,76.7,30,95.2,-18.3
CUST-101354,43.8,1,63.9,13.4
CUST-101355,75.9,23,60.2,-7.9
CUST-101356,89.8,14,78.1,16.5
CUST-101357,49.8,25,100.0,24.8
CUST-101358,85.9,11,100.0,-7.9
CUST-101359,84.1,25,74.7,-7.2
CUST-101360,47.2,27,47.5,8.8
CUST-101361,59.9,17,70.0,-5.1
CUST-101362,43.4,21,83.9,-29.5
CUST-101363,74.2,24,64.3,-1.5
CUST-101364,77.8,7,45.2,-15.4
CUST-101365,41.5,11,52.6,11.3
CUST-101366,76.1,19,92.6,-21.0
CUST-101367,44.3,6,70.1,17.7
CUST-101368,45.1,26,64.3,5.1
CUST-101369,77.9,6,40.8,22.4
CUST-101370,99.2,19,92.6,-25.5
CUST-101371,49.0,3,44.2,4.2
CUST-101372,91.4,26,67.6,-6.0
CUST-101373,95.2,10,74.8,5.3
CUST-101374,99.3,15,34.8,0.2
CUST-101375,56.9,5,23.9,40.9
CUST-101376,80.3,9,100.0,-18.0
CUST-101377,77.1,15,25.4,6.1
CUST-101378,78.3,3,91.1,-11.6
CUST-101379,63.4,28,79.3,29.2
CUST-101380,81.5,10,51.1,0.9
CUST-101381,71.7,16,63.7,-14.5
CUST-101382,74.9,7,76.0,-6.1
CUST-101383,69.3,28,79.1,-6.6
CUST-101384,74.5,1,94.2,6.2
CUST-101385,62.2,18,56.6,-15.3
CUST-101386,79.7,17,100.0,36.9
CUST-101387,76.3,27,40.0,0.3
CUST-101388,61.8,20,85.8,-11.8
CUST-101389,92.4,11,100.0,4.5
CUST-101390,74.5,21,79.0,9.3
CUST-101391,54.0,17,84.3,-22.7
CUST-101392,63.9,20,24.0,-11.7
CUST-101393,86.1,12,63.3,2.5
CUST-101394,84.5,8,100.0,9.0
CUST-101395,73.6,26,51.9,4.4
CUST-101396,47.3,11,100.0,-13.9
CUST-101397,89.3,4,85.4,-3.1
CUST-101398,91.2,14,100.0,-5.3
CUST-101399,76.7,20,38.9,5.7
CUST-101400,41.5,19,53.2,-16.2
CUST-101401,72.3,23,37.9,-7.9
CUST-101402,92.8,0,72.3,0.1
CUST-101403,100.0,26,78.5,0.3
CUST-101404,64.2,25,57.9,-34.7
CUST-101405,63.4,23,36.2,-10.6
CUST-101406,80.8,0,72.3,13.9
CUST-101407,91.0,28,88.8,-21.2
CUST-101408,64.3,20,100.0,-22.8
CUST-101409,66.7,15,65.9,10.6
CUST-101410,68.8,12,72.3,-17.4
CUST-101411,79.4,25,79.8,3.1
CUST-101412,54.3,20,51.0,-18.1
CUST-101413,56.5,29,96.6,0.7
CUST-101414,83.9,4,100.0,-34.9
CUST-101415,54.7,17,68.0,-1.7
CUST-101416,100.0,20,53.6,-0.2
CUST-101417,73.9,17,24.7,-4.4
CUST-101418,91.8,25,42.2,-32.7
CUST-101419,88.9,4,68.1,10.9
CUST-101420,53.3,3,48.9,-27.6
CUST-101421,76.9,14,62.1,-1.8
CUST-101422,100.0,27,36.3,23.2
CUST-101423,63.4,19,100.0,-33.3
CUST-101424,51.5,18,52.2,3.5
CUST-101425,63.2,11,19.2,-15.2
CUST-101426,57.5,24,66.3,10.1
CUST-101427,59.0,22,61.0,-2.9
CUST-101428,35.9,5,44.7,6.0
CUST-101429,64.4,20,77.9,8.2
CUST-101430,63.3,21,43.6,13.7
CUST-101431,77.6,25,43.5,-14.3
CUST-101432,59.7,6,100.0,7.4
CUST-101433,74.3,26,64.0,0.3
CUST-101434,65.0,5,31.4,-15.3
CUST-101435,54.5,10,84.3,-17.9
CUST-101436,73.6,11,84.6,-11.0
CUST-101437,86.0,24,66.7,-15.7
CUST-101438,75.3,18,92.7,3.4
CUST-101439,43.6,6,49.3,-29.5
CUST-101440,67.7,10,75.2,14.6
CUST-101441,96.4,1,71.7,11.3
CUST-101442,58.7,1,68.5,21.2
CUST-101443,83.0,5,66.7,-1.3
CUST-101444,98.9,2,72.4,-3.5
CUST-101445,83.5,29,52.4,-7.8
CUST-101446,62.7,4,56.2,-17.7
CUST-101447,99.1,28,46.0,-7.4
CUST-101448,63.4,24,74.6,-5.5
CUST-101449,86.7,7,57.5,-18.1
CUST-101450,94.6,30,95.5,8.2
CUST-101451,86.3,3,100.0,22.3
CUST-101452,79.0,3,69.6,-22.4
CUST-101453,100.0,19,88.2,19.0
CUST-101454,35.1,10,88.8,-2.1
CUST-101455,77.2,28,69.0,16.7
CUST-101456,59.2,6,73.0,-1.8
CUST-101457,9.8,5,66.2,2.7
CUST-101458,65.3,23,74.2,-10.0
CUST-101459,57.4,18,83.9,-9.3
CUST-101460,57.1,26,81.0,-6.9
CUST-101461,56.4,19,83.2,-3.7
CUST-101462,39.3,20,85.4,-8.2
CUST-101463,71.1,1,100.0,3.2
CUST-101464,76.8,23,72.7,-2.5
CUST-101465,54.5,16,48.3,13.1
CUST-101466,56.9,27,49.4,23.7
CUST-101467,66.0,20,73.9,-27.2
CUST-101468,55.3,29,56.3,-27.3
CUST-101469,70.8,5,66.3,28.0
CUST-101470,71.4,27,56.4,-18.4
CUST-101471,61.3,0,76.4,-32.5
CUST-101472,64.7,26,100.0,-21.0
CUST-101473,84.4,3,59.2,-44.9
CUST-101474,78.2,5,81.0,19.2
CUST-101475,87.2,24,75.0,-12.1
CUST-101476,100.0,18,57.9,-5.0
CUST-101477,91.7,4,84.6,-9.0
CUST-101478,85.5,25,55.1,19.6
CUST-101479,89.0,27,72.3,30.0
CUST-101480,61.3,22,58.7,-23.6
CUST-101481,77.9,10,93.9,14.2
CUST-101482,82.0,6,46.4,-7.3
CUST-101483,71.0,16,66.3,3.7
CUST-101484,88.9,15,69.7,-3.1
CUST-101485,85.7,25,88.3,2.2
CUST-101486,79.5,2,40.1,-4.2
CUST-101487,75.0,10,51.7,-9.1
CUST-101488,76.6,2,53.0,26.5
CUST-101489,58.5,20,87.2,5.6
CUST-101490,39.8,23,90.2,22.9
CUST-101491,83.9,28,13.0,6.8
CUST-101492,61.3,12,63.0,28.0
CUST-101493,65.6,7,94.6,0.3
CUST-101494,48.5,23,72.1,10.1
CUST-101495,65.6,24,51.0,-23.7
CUST-101496,56.7,9,89.3,0.6
CUST-101497,77.7,13,81.7,-16.3
CUST-101498,85.0,24,55.4,-22.1
CUST-101499,73.1,0,64.2,26.2
CUST-101500,49.0,4,88.0,-1.3
CUST-101501,75.0,15,59.3,-34.5
CUST-101502,49.1,30,89.2,-1.9
CUST-101503,76.7,15,88.5,-6.5
CUST-101504,93.8,10,53.6,-6.6
CUST-101505,66.9,7,54.4,-6.2
CUST-101506,51.0,10,100.0,-0.3
CUST-101507,80.1,18,55.0,8.8
CUST-101508,83.6,15,59.6,-16.6
CUST-101509,70.6,24,31.4,15.5
CUST-101510,55.0,25,82.4,1.4
CUST-101511,65.6,1,73.0,23.4
CUST-101512,94.3,4,62.3,23.1
CUST-101513,22.9,12,68.1,-8.3
CUST-101514,97.9,19,66.8,16.8
CUST-101515,78.8,15,78.7,14.3
CUST-101516,84.8,10,80.8,0.0
CUST-101517,100.0,29,60.6,-5.5
CUST-101518,100.0,10,43.4,26.5
CUST-101519,93.2,20,100.0,-31.9
CUST-101520,57.8,7,44.7,1.5
CUST-101521,67.6,30,43.1,-8.8
CUST-101522,56.7,21,39.2,-2.8
CUST-101523,76.9,18,67.5,7.5
CUST-101524,42.0,17,83.7,4.8
CUST-101525,73.3,19,100.0,14.2
CUST-101526,70.6,14,56.7,-8.6
CUST-101527,67.1,24,97.6,24.9
CUST-101528,85.2,7,99.3,1.0
CUST-101529,85.6,15,89.7,1.0
CUST-101530,95.9,30,48.5,35.5
CUST-101531,76.3,0,62.4,-20.0
CUST-101532,70.6,6,74.5,-21.3
CUST-101533,82.9,8,61.8,-24.9
CUST-101534,87.5,7,69.1,-5.0
CUST-101535,60.5,12,44.2,6.8
CUST-101536,66.3,28,100.0,-11.6
CUST-101537,71.4,21,56.8,-5.4
CUST-101538,51.2,15,59.9,-59.8
CUST-101539,52.1,5,31.1,19.4
CUST-101540,62.2,18,77.4,-24.9
CUST-101541,61.5,30,49.2,-32.6
CUST-101542,78.3,17,57.0,-8.2
CUST-101543,71.1,17,52.2,-3.4
CUST-101544,93.1,1,70.4,-23.0
CUST-101545,61.3,10,67.5,-42.9
CUST-101546,76.3,3,58.9,-14.0
CUST-101547,67.7,2,58.5,10.0
CUST-101548,78.1,0,100.0,-5.8
CUST-101549,87.2,30,61.8,23.7
CUST-101550,60.6,13,80.6,15.3
CUST-101551,89.5,11,98.7,28.0
CUST-101552,75.3,0,96.5,4.0
CUST-101553,53.1,23,83.1,-11.5
CUST-101554,75.1,9,42.9,-21.3
CUST-101555,62.8,21,99.4,1.3
CUST-101556,62.3,23,78.3,21.9
CUST-101557,61.1,9,47.3,-5.5
CUST-101558,100.0,12,96.5,0.2
CUST-101559,61.4,21,65.3,-33.4
CUST-101560,92.6,30,33.3,-4.7
CUST-101561,80.6,28,47.8,-6.6
CUST-101562,75.9,2,88.0,-5.7
CUST-101563,100.0,18,27.9,-13.3
CUST-101564,99.0,21,84.2,1.1
CUST-101565,68.2,23,81.4,6.6
CUST-101566,94.7,0,69.2,-16.0
CUST-101567,45.8,6,100.0,13.3
CUST-101568,96.5,27,36.4,-19.3
CUST-101569,40.3,30,78.7,9.2
CUST-101570,81.1,23,35.9,-33.6
CUST-101571,52.1,16,46.9,-17.8
CUST-101572,66.5,13,96.8,-10.3
CUST-101573,60.7,20,40.9,7.7
CUST-101574,81.2,24,84.5,-13.7
CUST-101575,53.9,19,72.4,19.9
CUST-101576,68.2,29,45.9,-6.5
CUST-101577,75.6,13,78.1,6.4
CUST-101578,65.9,11,100.0,-22.1
CUST-101579,70.0,6,65.4,15.7
CUST-101580,77.4,18,31.6,11.6
CUST-101581,73.7,0,100.0,7.4
CUST-101582,68.6,13,45.1,0.1
CUST-101583,95.5,4,53.4,-25.8
CUST-101584,70.6,8,54.5,-33.0
CUST-101585,100.0,8,82.9,-27.9
CUST-101586,65.5,17,100.0,-16.6
CUST-101587,73.3,18,55.6,-25.6
CUST-101588,66.9,14,100.0,11.6
CUST-101589,85.0,13,95.2,-20.1
CUST-101590,59.1,14,49.8,3.1
CUST-101591,71.6,28,75.6,33.8
CUST-101592,66.7,22,72.4,-6.5
CUST-101593,75.4,7,84.2,-8.2
CUST-101594,79.6,2,45.7,11.2
CUST-101595,91.7,14,67.7,-1.2
CUST-101596,66.2,5,67.1,-6.5
CUST-101597,66.0,29,69.8,0.7
CUST-101598,68.7,13,52.3,-6.5
CUST-101599,76.8,1,45.4,-21.2
CUST-101600,37.3,30,66.1,34.4
CUST-101601,91.4,24,71.9,31.2
CUST-101602,82.3,26,57.1,12.9
CUST-101603,63.1,27,69.6,43.9
CUST-101604,92.6,20,65.8,-22.6
CUST-101605,86.3,24,55.4,-11.5
CUST-101606,100.0,22,69.0,10.4
CUST-101607,26.3,2,100.0,-34.3
CUST-101608,96.9,10,76.7,-15.0
CUST-101609,81.4,9,54.5,-5.2
CUST-101610,54.6,14,50.1,-11.9
CUST-101611,24.0,1,87.4,-1.0
CUST-101612,73.4,15,87.6,45.8
CUST-101613,90.5,4,62.2,18.5
CUST-101614,70.2,12,47.2,21.1
CUST-101615,83.0,3,67.2,-6.6
CUST-101616,46.6,29,69.7,12.6
CUST-101617,89.4,12,78.8,-20.3
CUST-101618,69.8,6,66.3,23.5
CUST-101619,77.9,1,65.8,-1.8
CUST-101620,52.3,14,94.4,3.8
CUST-101621,61.6,21,38.8,-10.9
CUST-101622,85.7,15,50.7,25.0
CUST-101623,100.0,4,84.6,-12.6
CUST-101624,57.5,13,66.7,-14.5
CUST-101625,94.2,30,23.6,10.6
CUST-101626,83.9,15,73.0,24.2
CUST-101627,69.3,12,92.5,8.3
CUST-101628,80.9,27,84.8,-8.2
CUST-101629,58.3,25,49.9,17.0
CUST-101630,37.5,11,45.4,2.5
CUST-101631,71.2,1,69.6,-16.4
CUST-101632,65.7,18,83.4,19.3
CUST-101633,47.3,8,43.5,-18.7
CUST-101634,76.2,10,69.2,28.1
CUST-101635,70.6,26,69.8,45.4
CUST-101636,36.2,4,48.8,-27.4
CUST-101637,81.2,2,100.0,7.4
CUST-101638,76.7,30,85.6,12.7
CUST-101639,72.3,6,51.0,3.6
CUST-101640,81.1,25,39.7,17.3
CUST-101641,71.7,25,100.0,4.1
CUST-101642,53.6,19,99.3,3.2
CUST-101643,89.4,25,52.1,5.6
CUST-101644,60.5,21,19.0,2.2
CUST-101645,100.0,18,100.0,4.5
CUST-101646,66.9,28,79.7,8.5
CUST-101647,87.5,1,86.8,20.8
CUST-101648,60.7,14,61.3,-3.3
CUST-101649,56.1,16,51.0,-36.4
CUST-101650,68.1,17,73.9,4.9
CUST-101651,54.4,13,70.8,-16.7
CUST-101652,92.3,9,100.0,17.6
CUST-101653,58.0,29,82.2,4.1
CUST-101654,84.3,3,90.9,9.9
CUST-101655,65.0,8,84.6,32.9
CUST-101656,89.8,8,32.8,-3.1
CUST-101657,56.1,6,71.1,9.1
CUST-101658,63.3,5,79.2,13.6
CUST-101659,45.4,14,47.8,-0.5
CUST-101660,62.0,0,71.3,27.7
CUST-101661,86.3,16,71.7,17.5
CUST-101662,86.1,7,85.1,-5.4
CUST-101663,67.8,26,58.1,21.2
CUST-101664,64.9,23,66.3,-5.9
CUST-101665,57.6,16,70.1,-12.5
CUST-101666,100.0,18,64.4,-23.9
CUST-101667,87.5,22,49.7,-15.1
CUST-101668,71.1,28,56.0,-9.6
CUST-101669,80.0,15,28.6,8.4
CUST-101670,68.8,5,62.2,11.9
CUST-101671,51.8,30,86.2,29.1
CUST-101672,77.8,7,65.6,-3.5
CUST-101673,87.7,18,61.2,-32.3
CUST-101674,76.6,15,61.6,-5.2
CUST-101675,99.5,3,84.9,26.6
CUST-101676,78.3,12,98.3,-4.0
CUST-101677,55.4,13,91.3,-19.1
CUST-101678,64.0,13,65.1,28.7
CUST-101679,81.2,21,45.6,-13.7
CUST-101680,44.5,14,80.1,-14.0
CUST-101681,80.7,9,100.0,16.0
CUST-101682,36.2,20,68.7,10.1
CUST-101683,93.1,14,68.0,-28.7
CUST-101684,51.8,4,51.9,-15.5
CUST-101685,60.3,12,51.3,-4.1
CUST-101686,81.4,15,81.3,-7.8
CUST-101687,64.7,5,86.8,-7.1
CUST-101688,70.4,15,60.9,-9.6
CUST-101689,64.3,15,54.0,-28.1
CUST-101690,56.3,1,58.1,10.6
CUST-101691,78.3,23,98.4,15.5
CUST-101692,83.0,20,75.7,34.3
CUST-101693,87.5,19,76.0,5.2
CUST-101694,44.5,6,100.0,1.4
CUST-101695,89.5,11,87.0,-2.7
CUST-101696,63.5,6,65.3,-19.1
CUST-101697,60.1,14,75.3,24.1
CUST-101698,79.4,24,60.8,27.4
CUST-101699,96.5,1,37.9,27.2
CUST-101700,71.0,13,63.8,-2.4
CUST-101701,81.0,6,32.3,-2.0
CUST-101702,43.5,12,75.8,11.7
CUST-101703,55.9,22,100.0,-44.3
CUST-101704,66.0,7,23.4,-6.0
CUST-101705,53.9,17,51.1,9.2
CUST-101706,89.9,26,69.6,13.9
CUST-101707,24.6,20,48.4,9.0
CUST-101708,72.3,0,67.7,-0.4
CUST-101709,86.7,6,61.3,0.9
CUST-101710,64.7,10,63.9,-13.9
CUST-101711,70.4,26,95.8,-0.6
CUST-101712,46.2,25,100.0,-21.3
CUST-101713,51.4,0,92.7,4.8
CUST-101714,72.3,4,72.2,-4.4
CUST-101715,69.2,21,75.0,-19.5
CUST-101716,39.1,1,51.4,-16.1
CUST-101717,54.4,20,89.5,8.1
CUST-101718,72.1,26,100.0,-28.6
CUST-101719,100.0,6,45.7,-4.1
CUST-101720,65.0,12,72.9,25.7
CUST-101721,51.7,28,95.8,25.8
CUST-101722,48.5,14,70.8,-25.3
CUST-101723,53.7,12,54.8,7.1
CUST-101724,72.1,15,87.8,-17.4
CUST-101725,42.6,29,83.8,-6.8
CUST-101726,72.2,26,37.2,29.5
CUST-101727,59.4,24,54.5,23.8
CUST-101728,88.3,7,86.4,-14.1
CUST-101729,72.3,19,80.8,-32.5
CUST-101730,71.2,7,63.9,-22.5
CUST-101731,63.0,3,100.0,-14.8
CUST-101732,83.7,0,68.9,3.0
CUST-101733,50.9,22,96.7,16.9
CUST-101734,80.0,0,67.2,24.2
CUST-101735,89.0,2,67.8,20.4
CUST-101736,56.4,10,96.1,-21.3
CUST-101737,50.4,19,100.0,-28.7
CUST-101738,91.6,8,91.0,-16.9
CUST-101739,61.4,24,74.1,20.1
CUST-101740,57.3,3,85.9,-5.1
CUST-101741,71.4,12,51.2,9.6
CUST-101742,57.1,30,35.9,-8.3
CUST-101743,95.4,17,17.3,22.3
CUST-101744,99.8,16,40.9,0.2
CUST-101745,43.0,24,47.8,-2.7
CUST-101746,65.8,11,82.7,14.2
CUST-101747,40.6,1,91.7,-6.1
CUST-101748,86.5,18,67.2,-10.6
CUST-101749,100.0,26,86.8,33.5
CUST-101750,55.9,20,57.3,31.3
CUST-101751,100.0,19,61.4,36.9
CUST-101752,52.8,13,60.0,21.4
CUST-101753,88.7,3,68.5,0.9
CUST-101754,77.1,23,78.0,12.6
CUST-101755,79.2,28,100.0,18.4
CUST-101756,69.7,22,58.7,21.7
CUST-101757,98.3,4,96.9,-8.8
CUST-101758,74.0,2,36.6,6.5
CUST-101759,53.5,16,56.3,-6.1
CUST-101760,100.0,7,66.6,-29.8
CUST-101761,68.2,21,49.9,23.4
CUST-101762,80.8,6,91.4,14.2
CUST-101763,70.9,1,62.0,50.4
CUST-101764,49.7,24,82.4,7.0
CUST-101765,49.2,11,100.0,-27.8
CUST-101766,75.3,1,81.9,-16.3
CUST-101767,54.6,17,93.3,-10.5
CUST-101768,76.4,12,43.3,-5.1
CUST-101769,69.4,4,73.8,-13.7
CUST-101770,86.2,29,87.3,44.2
CUST-101771,89.2,3,76.1,0.0
CUST-101772,74.3,11,34.9,-10.0
CUST-101773,91.0,18,99.6,16.2
CUST-101774,97.2,8,70.9,2.6
CUST-101775,78.8,29,100.0,28.1
CUST-101776,58.3,2,65.5,-73.2
CUST-101777,54.0,10,95.6,1.7
CUST-101778,92.8,17,92.8,-4.3
CUST-101779,72.7,22,52.1,-9.3
CUST-101780,57.1,30,68.5,-7.7
CUST-101781,64.8,2,69.7,21.3
CUST-101782,68.2,27,69.7,5.2
CUST-101783,74.8,4,69.5,-9.8
CUST-101784,98.9,19,38.1,-10.6
CUST-101785,73.3,29,93.8,-13.8
CUST-101786,96.7,20,68.4,10.2
CUST-101787,82.1,20,38.2,-4.3
CUST-101788,57.9,17,57.3,-37.0
CUST-101789,74.4,24,76.0,-0.3
CUST-101790,81.1,4,52.0,-9.7
CUST-101791,81.2,15,95.2,-16.2
CUST-101792,43.1,25,61.5,10.2
CUST-101793,47.5,19,66.0,6.5
CUST-101794,49.6,17,65.7,4.0
CUST-101795,86.1,6,49.4,-33.5
CUST-101796,78.5,27,63.0,5.1
CUST-101797,53.1,24,46.5,-0.9
CUST-101798,78.9,7,25.1,22.8
CUST-101799,89.1,22,65.3,-3.3
CUST-101800,60.8,10,61.9,18.4
CUST-101801,87.3,3,58.4,10.4
CUST-101802,71.0,16,94.4,5.2
CUST-101803,100.0,9,100.0,1.0
CUST-101804,56.5,5,68.6,13.5
CUST-101805,84.7,13,74.8,29.4
CUST-101806,84.9,25,27.9,-10.0
CUST-101807,97.9,16,75.8,-11.9
CUST-101808,85.8,27,58.7,0.8
CUST-101809,77.0,30,73.8,-25.7
CUST-101810,76.2,22,77.1,9.6
CUST-101811,78.8,27,28.3,-16.2
CUST-101812,51.8,22,73.2,-15.8
CUST-101813,100.0,7,80.5,11.5
CUST-101814,53.9,6,59.9,-55.5
CUST-101815,52.5,5,90.8,37.9
CUST-101816,61.9,30,100.0,19.4
CUST-101817,64.3,0,38.1,-9.7
CUST-101818,56.2,26,63.4,-16.6
CUST-101819,100.0,28,100.0,30.3
CUST-101820,76.2,7,56.9,-17.4
CUST-101821,75.0,15,84.1,24.6
CUST-101822,98.6,8,83.9,13.8
CUST-101823,37.3,19,76.0,0.6
CUST-101824,45.6,27,100.0,13.5
CUST-101825,61.4,25,98.5,-11.4
CUST-101826,58.5,29,28.7,20.9
CUST-101827,100.0,18,70.4,-5.3
CUST-101828,100.0,22,68.8,13.8
CUST-101829,89.2,20,74.1,7.0
CUST-101830,80.3,8,56.7,31.6
CUST-101831,68.1,5,87.0,-6.4
CUST-101832,84.5,22,100.0,16.3
CUST-101833,100.0,3,55.9,-15.3
CUST-101834,44.6,17,51.8,12.0
CUST-101835,50.8,23,81.8,-11.2
CUST-101836,63.1,9,92.5,9.5
CUST-101837,32.5,27,68.3,10.6
CUST-101838,77.1,2,76.3,4.9
CUST-101839,84.6,13,92.6,-1.7
CUST-101840,58.8,1,40.7,-8.6
CUST-101841,86.3,24,16.6,12.2
CUST-101842,78.8,4,63.7,-45.4
CUST-101843,64.5,29,56.0,-36.4
CUST-101844,66.7,10,53.7,12.0
CUST-101845,64.6,4,56.1,-11.5
CUST-101846,59.6,4,92.2,-42.7
CUST-101847,78.0,0,82.9,5.0
CUST-101848,98.7,25,10.7,2.0
CUST-101849,78.8,4,63.5,3.3
CUST-101850,59.0,29,64.3,35.6
CUST-101851,92.8,3,61.3,4.1
CUST-101852,77.4,1,18.8,5.8
CUST-101853,55.6,9,63.5,26.7
CUST-101854,74.0,22,69.0,23.0
CUST-101855,84.9,18,74.4,12.0
CUST-101856,72.2,21,100.0,-14.7
CUST-101857,35.7,26,87.0,-24.1
CUST-101858,70.2,25,66.2,8.4
CUST-101859,71.1,8,63.0,-0.8
CUST-101860,59.8,23,97.1,-15.5
CUST-101861,81.9,14,70.9,-0.2
CUST-101862,14.5,10,62.2,-12.1
CUST-101863,95.8,3,67.0,3.3
CUST-101864,55.8,11,96.6,7.1
CUST-101865,71.7,10,87.1,7.9
CUST-101866,98.4,26,100.0,-5.9
CUST-101867,100.0,1,83.0,4.0
CUST-101868,79.5,3,69.8,3.2
CUST-101869,74.7,18,53.9,4.7
CUST-101870,64.3,22,99.4,11.4
CUST-101871,51.4,19,51.0,15.0
CUST-101872,74.4,26,42.8,-7.4
CUST-101873,57.4,30,100.0,-9.4
CUST-101874,64.5,6,89.8,-10.7
CUST-101875,54.6,26,63.3,21.8
CUST-101876,92.1,14,79.0,19.6
CUST-101877,62.7,21,98.9,10.4
CUST-101878,66.9,28,71.6,-33.3
CUST-101879,61.1,20,60.6,-23.7
CUST-101880,80.3,24,73.5,-0.8
CUST-101881,71.1,29,80.8,12.1
CUST-101882,70.0,15,63.4,-17.1
CUST-101883,59.1,2,100.0,6.2
CUST-101884,50.2,21,83.3,-45.8
CUST-101885,84.4,18,88.2,-1.4
CUST-101886,90.1,28,58.7,-13.3
CUST-101887,58.3,12,100.0,12.2
CUST-101888,67.8,13,57.2,-45.9
CUST-101889,81.8,19,100.0,-14.2
CUST-101890,52.5,17,79.9,-35.3
CUST-101891,53.7,17,76.0,-12.3
CUST-101892,85.8,1,67.0,-23.7
CUST-101893,85.0,2,72.1,-3.3
CUST-101894,73.7,24,82.9,-21.7
CUST-101895,91.0,13,61.1,2.0
CUST-101896,63.9,10,100.0,-23.3
CUST-101897,40.5,3,100.0,15.8
CUST-101898,77.6,18,78.3,7.9
CUST-101899,71.5,18,63.8,10.7
CUST-101900,74.5,2,58.3,1.8
CUST-101901,67.5,12,39.4,-3.2
CUST-101902,69.3,17,100.0,20.9
CUST-101903,100.0,21,75.5,24.2
CUST-101904,83.7,22,76.2,-15.8
CUST-101905,57.7,1,82.7,1.3
CUST-101906,88.7,18,46.2,1.3
CUST-101907,53.2,20,86.7,33.6
CUST-101908,80.3,9,88.0,6.0
CUST-101909,68.7,25,88.9,-24.9
CUST-101910,58.2,17,82.2,21.5
CUST-101911,61.9,13,64.7,-21.0
CUST-101912,60.3,22,38.8,-18.5
CUST-101913,52.8,21,73.2,-2.1
CUST-101914,51.1,15,61.8,-15.6
CUST-101915,65.3,3,62.9,14.6
CUST-101916,100.0,16,62.3,-50.7
CUST-101917,66.8,22,76.9,-5.3
CUST-101918,97.7,25,50.1,19.8
CUST-101919,100.0,23,56.1,12.2
CUST-101920,90.5,13,43.8,-4.1
CUST-101921,61.0,11,60.5,26.1
CUST-101922,99.1,28,75.5,13.8
CUST-101923,100.0,14,79.9,26.1
CUST-101924,100.0,24,83.2,18.5
CUST-101925,55.2,21,99.5,17.3
CUST-101926,59.8,5,83.6,6.7
CUST-101927,67.5,1,62.8,15.1
CUST-101928,89.5,4,40.0,2.5
CUST-101929,64.3,22,100.0,-7.9
CUST-101930,98.0,8,73.4,3.5
CUST-101931,66.9,11,43.0,22.6
CUST-101932,71.1,21,48.8,3.0
CUST-101933,70.3,21,85.7,-12.0
CUST-101934,85.3,28,97.2,-8.1
CUST-101935,55.9,8,37.4,-1.8
CUST-101936,85.9,8,44.8,-12.7
CUST-101937,91.4,7,83.2,-41.1
CUST-101938,87.1,5,19.4,-11.7
CUST-101939,76.7,3,76.2,-17.9
CUST-101940,57.8,13,61.8,-17.0
CUST-101941,88.3,2,98.7,31.5
CUST-101942,72.7,29,80.2,24.2
CUST-101943,67.8,4,34.8,4.4
