customer_id,support_tickets_30d,high_severity_cases,avg_resolution_days
CUST-101860,3,0,6.3
CUST-101861,3,1,4.1
CUST-101862,1,0,7.7
CUST-101863,1,2,0.5
CUST-101864,2,0,0.5
CUST-101865,2,0,3.4
CUST-101866,2,0,3.6
CUST-101867,2,1,2.1
CUST-101868,3,1,3.2
CUST-101869,3,0,2.8
CUST-101870,2,0,4.3
CUST-101871,1,1,4.0
CUST-101872,1,0,8.3
CUST-101873,1,0,7.3
CUST-101874,2,0,2.7
CUST-101875,1,0,1.7
CUST-101876,1,0,0.5
CUST-101877,2,2,5.3
CUST-101878,0,0,7.0
CUST-101879,2,0,4.8
CUST-101880,5,0,2.7
CUST-101881,1,1,1.6
CUST-101882,3,1,4.0
CUST-101883,1,0,2.3
CUST-101884,1,0,1.5
CUST-101885,2,0,4.0
CUST-101886,0,1,8.1
CUST-101887,1,0,3.6
CUST-101888,0,2,4.3
CUST-101889,2,1,1.8
CUST-101890,3,1,4.2
CUST-101891,3,0,4.1
CUST-101892,2,0,0.5
CUST-101893,2,1,3.0
CUST-101894,1,0,6.4
CUST-101895,1,1,6.8
CUST-101896,3,0,6.4
CUST-101897,1,0,1.9
CUST-101898,0,1,3.1
CUST-101899,3,0,0.5
CUST-101900,1,0,3.1
CUST-101901,1,0,6.3
CUST-101902,1,0,3.2
CUST-101903,4,0,4.8
CUST-101904,2,0,1.0
CUST-101905,2,0,5.6
CUST-101906,5,0,3.9
CUST-101907,4,0,2.9
CUST-101908,2,0,2.7
CUST-101909,0,3,0.5
CUST-101910,5,1,6.2
CUST-101911,4,0,5.9
CUST-101912,2,0,3.9
CUST-101913,1,0,2.6
CUST-101914,0,0,3.5
CUST-101915,6,0,3.2
CUST-101916,2,1,3.1
CUST-101917,2,0,5.0
CUST-101918,4,0,0.6
CUST-101919,6,0,5.7
CUST-101920,2,1,4.4
CUST-101921,1,0,1.3
CUST-101922,5,0,5.8
CUST-101923,1,0,4.0
CUST-101924,0,0,0.5
CUST-101925,2,1,4.5
CUST-101926,2,1,0.9
CUST-101927,1,0,0.5
CUST-101928,0,0,1.7
CUST-101929,2,0,1.9
CUST-101930,0,0,7.8
CUST-101931,2,0,4.6
CUST-101932,0,2,5.8
CUST-101933,2,1,0.5
CUST-101934,3,1,2.6
CUST-101935,3,2,5.8
CUST-101936,1,0,5.0
CUST-101937,3,0,3.5
CUST-101938,7,0,8.1
CUST-101939,1,0,4.2
CUST-101940,2,1,2.5
CUST-101941,1,0,5.4
CUST-101942,1,1,2.3
CUST-101943,1,1,1.7
CUST-101944,0,0,3.9
CUST-101945,5,2,3.5
CUST-101946,2,0,4.9
CUST-101947,2,1,7.9
CUST-101948,1,0,0.5
CUST-101949,3,1,2.2
CUST-101950,0,0,6.1
CUST-101951,3,0,5.9
CUST-101952,2,0,4.5
CUST-101953,3,0,3.8
CUST-101954,3,0,2.0
CUST-101955,5,0,8.0
CUST-101956,3,0,0.5
CUST-101957,2,1,2.5
CUST-101958,3,0,4.6
CUST-101959,4,0,1.7
CUST-101960,1,0,7.9
CUST-101961,1,0,5.7
CUST-101962,3,0,4.7
CUST-101963,1,0,5.1
CUST-101964,0,0,0.5
CUST-101965,3,0,4.2
CUST-101966,2,0,8.5
CUST-101967,1,0,3.5
CUST-101968,2,0,5.5
CUST-101969,3,0,4.3
CUST-101970,4,1,6.0
CUST-101971,0,0,0.5
CUST-101972,4,1,0.5
CUST-101973,3,0,1.2
CUST-101974,2,1,5.2
CUST-101975,7,1,1.2
CUST-101976,5,0,3.5
CUST-101977,2,1,3.6
CUST-101978,0,1,4.4
CUST-101979,0,0,5.4
CUST-101980,3,0,4.1
CUST-101981,2,1,4.9
CUST-101982,2,2,2.6
CUST-101983,6,0,1.6
CUST-101984,1,0,3.7
CUST-101985,0,1,2.6
CUST-101986,6,1,6.6
CUST-101987,6,0,5.2
CUST-101988,2,0,4.4
CUST-101989,1,1,2.2
CUST-101990,0,2,1.5
CUST-101991,4,0,2.5
CUST-101992,3,0,4.3
CUST-101993,0,0,5.1
CUST-101994,4,0,3.7
CUST-101995,1,1,3.5
CUST-101996,0,0,6.9
CUST-101997,2,1,3.5
CUST-101998,3,1,1.8
CUST-101999,3,1,5.2
CUST-102000,1,0,0.9
CUST-102001,4,1,3.5
CUST-102002,2,0,1.2
CUST-102003,0,0,3.7
CUST-102004,1,0,6.0
CUST-102005,1,1,5.8
CUST-102006,0,1,3.1
CUST-102007,1,0,4.8
CUST-102008,1,1,4.6
CUST-102009,1,0,0.8
CUST-102010,0,2,2.6
CUST-102011,1,0,3.4
CUST-102012,2,0,1.0
CUST-102013,2,2,2.5
CUST-102014,2,0,4.5
CUST-102015,1,1,2.8
CUST-102016,2,0,5.0
CUST-102017,3,0,5.9
CUST-102018,2,3,5.4
CUST-102019,2,1,3.0
CUST-102020,1,0,1.4
CUST-102021,2,0,3.8
CUST-102022,1,0,0.5
CUST-102023,6,0,3.8
CUST-102024,3,0,4.1
CUST-102025,4,1,2.7
CUST-102026,1,3,0.6
CUST-102027,2,0,3.5
CUST-102028,1,1,0.5
CUST-102029,1,0,4.4
CUST-102030,2,1,3.0
CUST-102031,3,0,0.7
CUST-102032,3,1,6.0
CUST-102033,5,1,3.3
CUST-102034,2,0,5.3
CUST-102035,1,0,3.4
CUST-102036,6,0,3.0
CUST-102037,2,0,4.6
CUST-102038,4,0,2.7
CUST-102039,2,1,6.1
CUST-102040,2,1,7.2
CUST-102041,2,2,5.5
CUST-102042,2,0,5.9
CUST-102043,2,0,2.6
CUST-102044,1,1,0.5
CUST-102045,0,0,3.7
CUST-102046,2,0,1.7
CUST-102047,0,1,6.5
CUST-102048,1,1,2.4
CUST-102049,2,0,0.6
CUST-102050,3,1,2.1
CUST-102051,1,0,1.7
CUST-102052,2,1,1.8
CUST-102053,1,2,5.4
CUST-102054,2,3,1.5
CUST-102055,1,0,5.8
CUST-102056,3,0,6.9
CUST-102057,2,0,4.8
CUST-102058,2,0,2.1
CUST-102059,1,1,4.4
CUST-102060,2,0,3.9
CUST-102061,2,0,2.9
CUST-102062,2,0,5.9
CUST-102063,2,1,7.1
CUST-102064,1,0,5.1
CUST-102065,1,0,5.7
CUST-102066,1,0,1.6
CUST-102067,3,1,4.6
CUST-102068,1,1,1.7
CUST-102069,2,0,5.3
CUST-102070,4,1,2.9
CUST-102071,1,1,3.1
CUST-102072,2,0,0.5
CUST-102073,3,2,4.4
CUST-102074,3,0,1.7
CUST-102075,2,1,1.2
CUST-102076,2,0,4.2
CUST-102077,1,0,3.5
CUST-102078,1,1,0.5
CUST-102079,2,0,0.5
CUST-102080,2,1,0.5
CUST-102081,2,0,4.0
CUST-102082,4,0,0.5
CUST-102083,4,2,3.1
CUST-102084,0,0,0.5
CUST-102085,2,0,3.2
CUST-102086,2,0,4.4
CUST-102087,1,0,2.0
CUST-102088,3,1,0.5
CUST-102089,2,1,5.5
CUST-102090,1,0,3.6
CUST-102091,2,0,4.2
CUST-102092,1,2,4.0
CUST-102093,2,0,5.3
CUST-102094,1,0,0.5
CUST-102095,1,0,5.3
CUST-102096,0,1,4.1
CUST-102097,0,0,2.1
CUST-102098,2,1,4.3
CUST-102099,2,0,0.8
CUST-102100,3,0,1.8
CUST-102101,2,0,6.0
CUST-102102,1,3,4.6
CUST-102103,2,1,1.5
CUST-102104,4,0,2.4
CUST-102105,2,1,5.5
CUST-102106,1,0,4.7
CUST-102107,1,0,3.1
CUST-102108,1,0,2.2
CUST-102109,3,0,2.9
CUST-102110,1,0,7.5
CUST-102111,2,1,4.0
CUST-102112,1,1,5.5
CUST-102113,3,0,6.5
CUST-102114,4,0,0.5
CUST-102115,3,0,3.0
CUST-102116,1,1,2.0
CUST-102117,4,0,2.0
CUST-102118,2,0,3.8
CUST-102119,4,0,5.6
CUST-102120,4,0,3.4
CUST-102121,2,1,2.8
CUST-102122,2,1,5.7
CUST-102123,1,0,0.5
CUST-102124,2,0,2.3
CUST-102125,1,0,4.8
CUST-102126,0,1,1.4
CUST-102127,3,0,4.5
CUST-102128,3,0,6.0
CUST-102129,3,0,3.4
CUST-102130,2,2,2.6
CUST-102131,1,0,5.6
CUST-102132,3,0,5.9
CUST-102133,1,0,6.2
CUST-102134,2,0,5.7
CUST-102135,2,0,3.6
CUST-102136,5,0,2.7
CUST-102137,1,2,5.0
CUST-102138,3,1,4.6
CUST-102139,3,0,3.7
CUST-102140,2,1,1.6
CUST-102141,1,0,3.0
CUST-102142,4,1,4.5
CUST-102143,3,1,3.3
CUST-102144,4,0,0.5
CUST-102145,0,0,5.0
CUST-102146,3,0,6.3
CUST-102147,2,1,1.4
CUST-102148,0,0,2.5
CUST-102149,3,1,6.1
CUST-102150,3,3,1.7
CUST-102151,3,0,7.9
CUST-102152,3,0,5.7
CUST-102153,2,0,1.1
CUST-102154,2,0,5.8
CUST-102155,1,1,3.6
CUST-102156,1,0,3.4
CUST-102157,1,0,6.1
CUST-102158,3,1,5.3
CUST-102159,2,0,3.4
CUST-102160,1,0,2.3
CUST-102161,1,2,6.8
CUST-102162,1,3,2.5
CUST-102163,2,0,2.8
CUST-102164,1,2,4.4
CUST-102165,3,0,6.3
CUST-102166,2,0,7.3
CUST-102167,5,1,3.2
CUST-102168,1,1,3.3
CUST-102169,0,0,3.3
CUST-102170,4,0,5.2
CUST-102171,3,0,0.5
CUST-102172,4,4,0.5
CUST-102173,2,1,4.1
CUST-102174,0,0,2.7
CUST-102175,2,0,2.4
CUST-102176,1,3,6.9
CUST-102177,3,0,2.0
CUST-102178,2,0,0.5
CUST-102179,5,0,4.6
CUST-102180,5,0,5.0
CUST-102181,1,1,0.5
CUST-102182,2,0,3.3
CUST-102183,2,0,3.5
CUST-102184,5,0,2.8
CUST-102185,2,0,5.4
CUST-102186,1,0,5.8
CUST-102187,1,0,5.7
CUST-102188,3,0,0.5
CUST-102189,3,1,1.3
CUST-102190,3,0,1.4
CUST-102191,3,0,4.9
CUST-102192,2,1,7.4
CUST-102193,5,2,5.3
CUST-102194,1,1,2.0
CUST-102195,1,2,1.8
CUST-102196,1,0,4.9
CUST-102197,1,0,3.7
CUST-102198,3,1,0.6
CUST-102199,2,0,5.4
CUST-102200,6,0,4.0
CUST-102201,1,1,5.4
CUST-102202,0,0,3.3
CUST-102203,0,0,5.2
CUST-102204,5,1,2.2
CUST-102205,4,0,5.9
CUST-102206,3,0,4.9
CUST-102207,2,0,5.2
CUST-102208,1,2,3.1
CUST-102209,1,1,7.7
CUST-102210,3,1,5.4
CUST-102211,1,0,6.8
CUST-102212,3,0,4.2
CUST-102213,2,1,0.5
CUST-102214,2,3,2.1
CUST-102215,3,1,3.9
CUST-102216,1,0,0.5
CUST-102217,1,0,1.3
CUST-102218,4,0,2.1
CUST-102219,1,1,4.7
CUST-102220,2,0,3.8
CUST-102221,1,0,1.0
CUST-102222,2,0,5.3
CUST-102223,2,1,5.4
CUST-102224,2,0,4.6
CUST-102225,3,1,5.3
CUST-102226,3,0,0.5
CUST-102227,2,1,1.5
CUST-102228,2,1,3.4
CUST-102229,1,0,1.3
CUST-102230,3,1,0.7
CUST-102231,2,0,2.9
CUST-102232,3,2,0.5
CUST-102233,3,0,4.4
CUST-102234,3,1,3.2
CUST-102235,0,0,5.7
CUST-102236,1,0,2.7
CUST-102237,3,0,2.0
CUST-102238,3,0,2.5
CUST-102239,1,0,2.6
CUST-102240,3,0,4.2
CUST-102241,1,0,2.5
CUST-102242,2,1,3.5
CUST-102243,2,1,6.5
CUST-102244,6,0,3.3
CUST-102245,1,0,3.5
CUST-102246,2,3,7.7
CUST-102247,2,1,2.6
CUST-102248,3,0,0.5
CUST-102249,2,1,5.1
CUST-102250,2,0,7.7
CUST-102251,1,0,4.2
CUST-102252,0,0,4.0
CUST-102253,4,0,4.6
CUST-102254,2,1,4.7
CUST-102255,3,0,3.2
CUST-102256,1,1,2.3
CUST-102257,2,1,5.4
CUST-102258,3,1,5.4
CUST-102259,0,0,3.4
CUST-102260,1,0,3.6
CUST-102261,3,1,2.6
CUST-102262,2,1,5.7
CUST-102263,3,1,2.8
CUST-102264,1,1,3.3
CUST-102265,1,1,2.0
CUST-102266,0,0,5.7
CUST-102267,0,2,3.4
CUST-102268,2,0,7.3
CUST-102269,2,0,2.6
CUST-102270,2,0,0.5
CUST-102271,0,1,0.5
CUST-102272,1,0,6.0
CUST-102273,8,0,4.9
CUST-102274,3,2,5.4
CUST-102275,0,0,2.8
CUST-102276,7,0,4.5
CUST-102277,2,2,3.5
CUST-102278,0,0,2.0
CUST-102279,1,2,2.6
CUST-102280,2,1,2.4
CUST-102281,2,0,2.9
CUST-102282,3,0,4.1
CUST-102283,0,2,2.7
CUST-102284,3,1,4.7
CUST-102285,2,0,0.5
CUST-102286,3,2,0.5
CUST-102287,2,0,2.5
CUST-102288,2,0,4.4
CUST-102289,0,1,1.1
CUST-102290,2,3,4.5
CUST-102291,3,0,3.4
CUST-102292,3,0,6.9
CUST-102293,4,0,3.6
CUST-102294,0,0,1.2
CUST-102295,0,0,5.8
CUST-102296,1,0,5.1
CUST-102297,3,1,0.5
CUST-102298,0,0,2.1
CUST-102299,1,0,4.1
CUST-102300,4,0,8.4
CUST-102301,0,0,7.3
CUST-102302,3,0,1.1
CUST-102303,1,2,4.0
CUST-102304,2,1,1.8
CUST-102305,2,0,2.3
CUST-102306,2,1,3.8
CUST-102307,2,1,3.4
CUST-102308,2,1,3.5
CUST-102309,5,0,5.3
CUST-102310,2,1,2.0
CUST-102311,3,0,3.7
CUST-102312,3,0,6.5
CUST-102313,1,0,0.5
CUST-102314,1,0,6.1
CUST-102315,6,0,2.7
CUST-102316,2,0,3.4
CUST-102317,3,0,1.7
CUST-102318,3,1,3.7
CUST-102319,1,1,2.9
CUST-102320,2,0,4.3
CUST-102321,3,1,1.4
CUST-102322,3,1,5.1
CUST-102323,3,0,0.8
CUST-102324,4,0,2.7
CUST-102325,1,0,3.9
CUST-102326,5,2,3.1
CUST-102327,4,0,3.2
CUST-102328,1,1,2.2
CUST-102329,3,2,1.6
CUST-102330,1,0,3.2
CUST-102331,2,0,2.9
CUST-102332,3,0,2.9
CUST-102333,1,0,2.3
CUST-102334,1,0,0.7
CUST-102335,3,0,2.0
CUST-102336,3,0,5.4
CUST-102337,1,0,5.4
CUST-102338,2,1,4.1
CUST-102339,1,1,4.1
CUST-102340,0,1,6.1
CUST-102341,2,1,4.9
CUST-102342,3,0,4.9
CUST-102343,5,1,3.4
CUST-102344,3,1,4.8
CUST-102345,1,0,7.4
CUST-102346,2,0,4.7
CUST-102347,0,2,8.3
CUST-102348,2,0,0.5
CUST-102349,0,3,1.9
CUST-102350,5,0,0.5
CUST-102351,2,0,3.4
CUST-102352,3,0,2.4
CUST-102353,2,1,1.0
CUST-102354,2,0,1.9
CUST-102355,0,1,9.0
CUST-102356,2,0,8.4
CUST-102357,4,0,4.5
CUST-102358,4,0,2.4
CUST-102359,6,1,4.8
CUST-102360,3,0,4.2
CUST-102361,2,0,1.5
CUST-102362,4,0,4.8
CUST-102363,0,0,0.5
CUST-102364,2,0,5.7
CUST-102365,3,0,5.2
CUST-102366,4,0,3.7
CUST-102367,3,1,4.9
CUST-102368,2,0,4.9
CUST-102369,0,0,5.0
CUST-102370,4,0,6.1
CUST-102371,1,0,4.6
CUST-102372,1,1,4.5
CUST-102373,4,0,2.5
CUST-102374,3,3,7.2
CUST-102375,0,0,5.0
CUST-102376,1,1,1.7
CUST-102377,0,3,1.3
CUST-102378,1,0,4.3
CUST-102379,1,0,1.2
CUST-102380,1,0,3.9
CUST-102381,2,1,3.7
CUST-102382,2,0,0.5
CUST-102383,3,0,5.0
CUST-102384,1,1,4.6
CUST-102385,1,0,0.5
CUST-102386,0,0,1.8
CUST-102387,3,0,4.6
CUST-102388,2,0,1.1
CUST-102389,2,1,2.1
CUST-102390,6,0,3.7
CUST-102391,0,0,4.8
CUST-102392,4,0,1.3
CUST-102393,1,0,2.9
CUST-102394,4,2,4.0
CUST-102395,2,0,4.0
CUST-102396,2,0,0.5
CUST-102397,3,1,4.4
CUST-102398,1,0,4.0
CUST-102399,3,0,4.4
CUST-102400,2,0,6.0
CUST-102401,1,0,1.6
CUST-102402,3,1,3.8
CUST-102403,5,1,5.8
CUST-102404,2,0,5.5
CUST-102405,3,0,2.3
CUST-102406,6,0,1.9
CUST-102407,3,0,3.0
CUST-102408,0,0,2.8
CUST-102409,3,0,0.7
CUST-102410,1,0,4.5
CUST-102411,4,0,2.8
CUST-102412,2,0,1.0
CUST-102413,3,0,5.1
CUST-102414,1,1,2.3
CUST-102415,1,0,4.6
CUST-102416,2,2,4.0
CUST-102417,2,0,2.2
CUST-102418,4,0,2.0
CUST-102419,0,1,1.3
CUST-102420,3,0,1.6
CUST-102421,2,0,5.1
CUST-102422,2,0,2.9
CUST-102423,3,0,6.7
CUST-102424,4,0,6.4
CUST-102425,0,0,3.7
CUST-102426,3,0,2.6
CUST-102427,4,0,1.3
CUST-102428,2,0,6.2
CUST-102429,2,0,4.0
CUST-102430,2,0,2.8
CUST-102431,1,1,5.6
CUST-102432,4,0,5.7
CUST-102433,4,0,5.3
CUST-102434,3,1,4.9
CUST-102435,0,0,2.7
CUST-102436,1,0,4.5
CUST-102437,0,0,6.5
CUST-102438,3,1,1.6
CUST-102439,2,0,0.5
CUST-102440,1,1,3.0
CUST-102441,2,0,0.8
CUST-102442,3,1,5.7
CUST-102443,2,0,3.3
CUST-102444,0,0,2.0
CUST-102445,0,0,5.7
CUST-102446,1,0,6.5
CUST-102447,3,0,1.4
CUST-102448,1,1,3.0
CUST-102449,1,1,1.1
CUST-102450,2,0,4.5
CUST-102451,2,0,4.3
CUST-102452,5,0,5.2
CUST-102453,1,0,4.0
CUST-102454,2,0,5.7
CUST-102455,2,0,3.6
CUST-102456,0,1,6.4
CUST-102457,3,0,5.2
CUST-102458,3,0,1.0
CUST-102459,1,2,0.8
CUST-102460,2,0,4.7
CUST-102461,2,1,3.6
CUST-102462,0,0,1.8
CUST-102463,2,1,4.5
CUST-102464,3,0,4.9
CUST-102465,3,0,4.5
CUST-102466,1,0,1.9
CUST-102467,2,0,1.6
CUST-102468,3,1,5.0
CUST-102469,0,0,5.4
CUST-102470,2,1,0.9
CUST-102471,1,1,1.9
CUST-102472,4,0,4.2
CUST-102473,1,0,0.6
CUST-102474,4,0,0.9
CUST-102475,3,2,5.6
CUST-102476,4,0,3.6
CUST-102477,0,0,6.1
CUST-102478,1,1,0.5
CUST-102479,1,0,5.2
CUST-102480,1,0,3.3
CUST-102481,0,0,6.1
CUST-102482,2,0,4.5
CUST-102483,1,0,3.4
CUST-102484,3,0,2.7
CUST-102485,3,0,0.9
CUST-102486,5,0,3.3
CUST-102487,3,0,5.5
CUST-102488,0,0,1.7
CUST-102489,5,1,2.5
CUST-102490,2,1,3.9
CUST-102491,4,0,3.9
CUST-102492,3,0,2.0
CUST-102493,6,1,4.9
CUST-102494,1,2,2.7
CUST-102495,0,0,5.4
CUST-102496,1,1,3.2
CUST-102497,2,0,5.5
CUST-102498,2,0,5.0
CUST-102499,3,0,5.1
CUST-102500,2,0,0.5
CUST-102501,1,0,5.4
CUST-102502,1,0,4.0
CUST-102503,2,1,4.7
CUST-102504,0,1,4.4
CUST-102505,0,0,4.2
CUST-102506,4,2,5.0
CUST-102507,2,0,4.3
CUST-102508,1,0,2.4
CUST-102509,4,1,2.8
CUST-102510,2,0,6.6
CUST-102511,2,0,2.6
CUST-102512,3,0,7.2
CUST-102513,4,0,8.8
CUST-102514,2,0,7.1
CUST-102515,1,0,4.1
CUST-102516,1,0,0.5
CUST-102517,5,0,4.0
CUST-102518,2,0,1.4
CUST-102519,0,1,3.4
CUST-102520,2,1,0.9
CUST-102521,1,0,4.6
CUST-102522,2,1,0.8
CUST-102523,1,2,5.6
CUST-102524,2,0,3.0
CUST-102525,1,0,2.2
CUST-102526,2,0,6.9
CUST-102527,1,0,3.3
CUST-102528,3,0,1.6
CUST-102529,2,0,2.5
CUST-102530,0,1,2.7
CUST-102531,1,1,2.6
CUST-102532,1,1,3.9
CUST-102533,2,0,2.7
CUST-102534,2,0,5.0
CUST-102535,3,0,2.5
CUST-102536,2,0,0.5
CUST-102537,3,0,5.2
CUST-102538,2,1,3.5
CUST-102539,4,0,4.4
CUST-102540,1,0,1.7
CUST-102541,5,0,3.8
CUST-102542,5,0,4.3
CUST-102543,2,1,3.3
CUST-102544,0,1,6.9
CUST-102545,4,0,4.3
CUST-102546,3,0,3.8
CUST-102547,2,0,4.2
CUST-102548,1,2,2.8
CUST-102549,1,0,0.5
CUST-102550,5,0,6.0
CUST-102551,3,1,4.9
CUST-102552,1,0,3.6
CUST-102553,1,0,2.1
CUST-102554,2,0,0.5
CUST-102555,2,0,8.3
CUST-102556,1,0,4.0
CUST-102557,2,0,3.9
CUST-102558,0,0,0.8
CUST-102559,4,1,3.0
CUST-102560,2,0,5.9
CUST-102561,3,1,5.3
CUST-102562,2,0,4.3
CUST-102563,2,0,4.9
CUST-102564,2,1,2.7
CUST-102565,4,0,5.0
CUST-102566,0,0,2.5
CUST-102567,6,1,3.2
CUST-102568,3,2,5.2
CUST-102569,2,0,2.3
CUST-102570,0,0,4.0
CUST-102571,0,0,2.3
CUST-102572,1,0,6.2
CUST-102573,1,0,1.2
CUST-102574,3,0,5.9
CUST-102575,2,0,2.9
CUST-102576,2,0,3.8
CUST-102577,3,0,2.2
CUST-102578,3,0,4.1
CUST-102579,7,0,3.5
CUST-102580,1,0,5.8
CUST-102581,2,1,2.2
CUST-102582,0,0,3.9
CUST-102583,0,0,0.5
CUST-102584,4,0,2.3
CUST-102585,3,0,1.5
CUST-102586,2,0,3.0
CUST-102587,3,0,0.8
CUST-102588,4,0,1.4
CUST-102589,2,0,4.4
CUST-102590,1,1,3.1
CUST-102591,2,0,3.2
CUST-102592,1,0,3.3
CUST-102593,1,0,2.7
CUST-102594,2,1,2.7
CUST-102595,2,1,3.7
CUST-102596,3,1,4.9
CUST-102597,4,0,0.5
CUST-102598,2,2,1.7
CUST-102599,4,0,2.4
CUST-102600,2,0,3.2
CUST-102601,0,1,3.2
CUST-102602,1,0,3.5
CUST-102603,1,1,5.4
CUST-102604,3,0,6.0
CUST-102605,0,1,2.7
CUST-102606,2,0,2.2
CUST-102607,3,0,5.3
CUST-102608,2,0,0.5
CUST-102609,6,3,7.0
CUST-102610,1,0,0.9
CUST-102611,2,0,4.8
CUST-102612,1,1,5.8
CUST-102613,1,0,4.4
CUST-102614,2,0,4.6
CUST-102615,3,0,3.0
CUST-102616,2,0,1.6
CUST-102617,0,0,4.6
CUST-102618,2,0,3.5
CUST-102619,2,0,4.3
CUST-102620,0,0,7.5
CUST-102621,2,0,4.2
CUST-102622,5,0,7.4
CUST-102623,1,1,3.9
CUST-102624,2,0,5.1
CUST-102625,1,1,4.0
CUST-102626,3,0,1.3
CUST-102627,1,0,1.5
CUST-102628,2,0,9.3
CUST-102629,4,1,5.1
CUST-102630,2,0,3.9
CUST-102631,1,0,3.5
CUST-102632,3,0,3.9
CUST-102633,2,0,0.5
CUST-102634,2,0,3.8
CUST-102635,1,0,4.4
CUST-102636,2,1,7.8
CUST-102637,0,0,3.6
CUST-102638,4,0,4.5
CUST-102639,7,0,0.7
CUST-102640,1,0,5.1
CUST-102641,2,0,4.2
CUST-102642,1,0,2.0
CUST-102643,1,0,3.8
CUST-102644,6,0,2.5
CUST-102645,0,0,4.9
CUST-102646,0,0,2.9
CUST-102647,5,1,8.3
CUST-102648,3,1,3.0
CUST-102649,6,0,2.4
CUST-102650,3,2,0.5
CUST-102651,3,0,3.4
CUST-102652,2,0,3.5
CUST-102653,4,1,4.9
CUST-102654,2,0,5.0
CUST-102655,1,0,3.5
CUST-102656,2,0,2.8
CUST-102657,2,0,3.2
CUST-102658,1,0,0.5
CUST-102659,2,0,5.4
CUST-102660,2,0,5.2
CUST-102661,1,0,5.4
CUST-102662,2,0,1.9
CUST-102663,1,0,4.0
CUST-102664,1,1,4.6
CUST-102665,1,0,2.9
CUST-102666,0,0,4.6
CUST-102667,4,1,2.0
CUST-102668,1,0,1.1
CUST-102669,1,0,4.5
CUST-102670,4,1,0.5
CUST-102671,2,3,4.3
CUST-102672,2,1,0.5
CUST-102673,2,0,3.4
CUST-102674,2,1,2.8
CUST-102675,2,0,2.8
CUST-102676,2,0,2.6
CUST-102677,1,0,2.1
CUST-102678,3,0,0.7
CUST-102679,0,2,4.2
CUST-102680,3,0,1.0
CUST-102681,2,1,1.1
CUST-102682,3,1,4.9
CUST-102683,3,0,4.4
CUST-102684,2,0,1.9
CUST-102685,1,0,2.6
CUST-102686,2,0,4.6
CUST-102687,4,0,8.1
CUST-102688,2,2,3.9
CUST-102689,2,0,1.8
CUST-102690,2,0,3.5
CUST-102691,0,0,2.5
CUST-102692,1,0,6.3
CUST-102693,4,1,3.7
CUST-102694,5,0,1.6
CUST-102695,0,0,0.5
CUST-102696,2,0,6.0
CUST-102697,1,0,5.4
CUST-102698,4,1,0.5
CUST-102699,2,0,4.2
CUST-102700,2,0,5.3
CUST-102701,4,0,3.6
CUST-102702,2,0,1.9
CUST-102703,2,0,5.8
CUST-102704,1,1,4.7
CUST-102705,2,0,4.2
CUST-102706,1,0,3.0
CUST-102707,1,0,3.7
CUST-102708,2,0,3.4
CUST-102709,0,1,4.2
CUST-102710,3,0,3.8
CUST-102711,3,1,2.5
CUST-102712,2,0,3.3
CUST-102713,2,1,6.5
CUST-102714,2,0,2.7
CUST-102715,1,1,1.8
CUST-102716,2,0,7.4
CUST-102717,2,1,5.1
CUST-102718,1,0,0.5
CUST-102719,1,1,5.6
CUST-102720,4,0,2.6
CUST-102721,3,0,1.8
CUST-102722,2,1,2.6
CUST-102723,2,0,5.1
CUST-102724,0,0,6.0
CUST-102725,2,0,2.8
CUST-102726,2,0,1.8
CUST-102727,1,0,6.6
CUST-102728,4,0,8.2
CUST-102729,2,0,0.5
CUST-102730,2,0,7.0
CUST-102731,2,0,4.1
CUST-102732,1,0,1.5
CUST-102733,2,0,4.5
CUST-102734,2,0,4.7
CUST-102735,1,3,6.3
CUST-102736,3,0,3.2
CUST-102737,0,0,2.6
CUST-102738,2,1,1.2
CUST-102739,0,0,3.6
CUST-102740,4,0,2.0
CUST-102741,1,0,2.2
CUST-102742,2,0,0.8
CUST-102743,1,0,4.1
CUST-102744,5,1,6.2
CUST-102745,0,1,2.1
CUST-102746,0,1,4.1
CUST-102747,5,0,6.5
CUST-102748,1,0,3.4
CUST-102749,3,0,4.6
CUST-102750,2,0,1.6
CUST-102751,2,0,0.5
CUST-102752,1,1,3.7
CUST-102753,3,0,2.9
CUST-102754,0,1,2.1
CUST-102755,1,1,7.4
CUST-102756,3,0,1.6
CUST-102757,0,1,4.7
CUST-102758,4,1,6.0
CUST-102759,3,0,1.9
CUST-102760,2,0,1.7
CUST-102761,3,0,1.1
CUST-102762,0,1,6.2
CUST-102763,2,0,1.6
CUST-102764,1,1,3.9
CUST-102765,2,0,4.2
CUST-102766,0,0,2.7
CUST-102767,3,1,2.3
CUST-102768,2,1,2.9
CUST-102769,2,0,7.0
CUST-102770,0,0,2.8
CUST-102771,4,1,3.6
CUST-102772,2,0,1.6
CUST-102773,1,0,4.6
CUST-102774,4,0,0.7
CUST-102775,3,0,2.3
CUST-102776,2,2,0.5
CUST-102777,1,0,2.4
CUST-102778,1,0,6.7
CUST-102779,2,0,2.5
CUST-102780,2,1,1.0
CUST-102781,0,1,7.2
CUST-102782,2,0,3.3
CUST-102783,2,0,6.2
CUST-102784,5,0,5.4
CUST-102785,2,1,4.8
CUST-102786,1,1,1.4
CUST-102787,5,0,0.5
CUST-102788,2,1,4.1
CUST-102789,0,0,4.5
CUST-102790,4,0,2.9
